"1241345.0","379 WALNUT ST, Newark, NJ, ","Match","Exact","379 WALNUT ST, NEWARK, NJ, 07105","-74.15749,40.725376","63468676","L","34","013","007000","1000"
"1239264.0","236 NO 7TH ST, Newark, NJ, ","Tie"
"1985262.0","243 FERRY ST, Newark, NJ, ","Match","Exact","243 FERRY ST, NEWARK, NJ, 07105","-74.153755,40.728287","63468758","R","34","013","007300","3001"
"1562771.0","376-378 3RD AVE, Newark, NJ, ","Match","Non_Exact","376 3RD AVE W, NEWARK, NJ, 07107","-74.18567,40.763985","63494773","L","34","013","000700","1000"
"1240654.0","719 717 SO 14TH ST, Newark, NJ, ","Match","Non_Exact","717 S 14TH ST, NEWARK, NJ, 07103","-74.20862,40.72977","63485482","R","34","013","003700","2000"
"1562215.0","408 SECOND AVE, Newark, NJ, ","Match","Exact","408 2ND AVE, NEWARK, NJ, 07107","-74.18975,40.767853","63452141","L","34","013","000600","1006"
"1985498.0","272 WOODSIDE AVE, Newark, NJ, ","Match","Exact","272 WOODSIDE AVE, NEWARK, NJ, 07104","-74.16436,40.775658","63455008","L","34","013","009500","4001"
"1987356.0","56242 SO 18TH ST, Newark, NJ, ","No_Match"
"1562322.0","259-261 LITTLETON AVE, Newark, NJ, ","Match","Exact","259 LITTLETON AVE, NEWARK, NJ, 07103","-74.196556,40.738262","63485570","R","34","013","023000","2004"
"1558628.0","915 HUNTINGTON TERR, Newark, NJ, ","No_Match"
"1566515.0","243 SUMMER AVE, Newark, NJ, ","Match","Exact","243 SUMMER AVE, NEWARK, NJ, 07104","-74.17119,40.76003","63455117","R","34","013","009200","2003"
"1563266.0","38 NAPOLEON ST, Newark, NJ, ","Match","Exact","38 NAPOLEON ST, NEWARK, NJ, 07105","-74.15524,40.722385","63468808","L","34","013","007100","1002"
"1560058.0","34 HOWARD CT, Newark, NJ, ","Match","Exact","34 HOWARD CT, NEWARK, NJ, 07103","-74.18306,40.73741","63474900","L","34","013","006400","1008"
"1564105.0","259-261 JELLIFF AVE, Newark, NJ, ","Match","Exact","259 JELLIFF AVE, NEWARK, NJ, 07108","-74.19755,40.7202","63466363","R","34","013","005000","1004"
"1565824.0","439-441 3RD ST, Newark, NJ, ","No_Match"
"1558041.0","755 SUMMER AVE, Newark, NJ, ","Match","Exact","755 SUMMER AVE, NEWARK, NJ, 07104","-74.16202,40.77784","63455779","R","34","013","009700","2001"
"1566043.0","33-35 TREACY AVE, Newark, NJ, ","Match","Exact","33 TREACY AVE, NEWARK, NJ, 07108","-74.20289,40.72553","63466058","R","34","013","004100","1002"
"1555812.0","263 LAKE ST, Newark, NJ, ","Match","Exact","263 LAKE ST, NEWARK, NJ, 07104","-74.179276,40.76003","63496768","R","34","013","009100","1003"
